epoch,acc,loss,val_acc,val_loss
0,0.08750000167638064,2.5630481362342836,0.047500000707805155,2.563036060333252
1,0.0675000011920929,2.562879228591919,0.05000000074505806,2.5629791736602785
2,0.07250000108033419,2.5620108246803284,0.05000000074505806,2.5628951668739317
3,0.08500000201165676,2.5623246788978578,0.05000000093132258,2.5628487825393678
4,0.07000000141561032,2.561668074131012,0.06000000108033419,2.562747597694397
5,0.09250000230967999,2.5617020964622497,0.06250000111758709,2.5626795172691343
6,0.09250000175088643,2.5621599316596986,0.06500000134110451,2.5626461148262023
7,0.057500000856816766,2.5610952973365784,0.06250000111758709,2.5625448346138002
8,0.11500000208616257,2.560841166973114,0.06500000134110451,2.562441337108612
9,0.11500000208616257,2.56073511838913,0.0675000013783574,2.562376046180725
10,0.07000000141561032,2.561443901062012,0.07000000141561032,2.5623130321502687
11,0.10750000216066838,2.5608702182769774,0.07750000171363354,2.5622475862503054
12,0.1050000024959445,2.5599433183670044,0.09000000189989805,2.562147152423859
13,0.10750000216066838,2.5605717062950135,0.09000000189989805,2.5621089696884156
14,0.09250000156462193,2.5602473258972167,0.1050000024959445,2.562030923366547
15,0.1450000036507845,2.557925653457642,0.11500000227242708,2.561930501461029
16,0.185000004991889,2.556409013271332,0.13500000163912773,2.561794173717499
17,0.1475000014528632,2.558356010913849,0.14250000175088645,2.5617053389549254
18,0.12750000301748515,2.5600160479545595,0.14500000178813935,2.5616602897644043
19,0.13500000331550838,2.5592439651489256,0.14500000178813935,2.5616225838661193
20,0.17750000283122064,2.557854986190796,0.15000000260770321,2.5615172505378725
21,0.17000000290572642,2.5569499850273134,0.15000000298023225,2.561420166492462
22,0.1600000012665987,2.557611382007599,0.14750000238418579,2.5613717913627623
23,0.1600000025704503,2.5579158902168273,0.15000000298023225,2.5613112330436705
24,0.15641026007823455,2.5581710521991434,0.15000000298023225,2.5612529039382936
25,0.16500000189989805,2.5573328256607057,0.15000000298023225,2.561219048500061
26,0.1450000036507845,2.5583145141601564,0.15000000298023225,2.5611974954605103
27,0.14250000286847353,2.5576813220977783,0.15000000298023225,2.5611503958702087
28,0.16750000342726706,2.55503431558609,0.15250000283122062,2.561105787754059
29,0.19000000394880773,2.556130862236023,0.155000002682209,2.5610605478286743
30,0.1900000037625432,2.554272782802582,0.155000002682209,2.5609987139701844
31,0.17250000238418578,2.5568464159965516,0.155000002682209,2.560981297492981
32,0.17000000290572642,2.5549697875976562,0.155000002682209,2.5609551906585692
33,0.16750000212341548,2.5555203199386596,0.155000002682209,2.5609262108802797
34,0.19250000305473805,2.5533307433128356,0.155000002682209,2.5608943104743958
35,0.15000000279396772,2.5569811344146727,0.1575000025331974,2.5608601808547973
36,0.16000000312924384,2.5548866152763368,0.1575000025331974,2.5608373641967774
37,0.19500000402331352,2.553621566295624,0.155000002682209,2.56077778339386
38,0.17750000357627868,2.5544137477874758,0.1575000025331974,2.560749363899231
39,0.1875000024214387,2.553644359111786,0.1575000025331974,2.56071537733078
40,0.19250000212341548,2.554706108570099,0.1575000025331974,2.5606823921203614
41,0.14000000283122063,2.5557053089141846,0.1575000025331974,2.5606398820877074
42,0.16000000201165676,2.5541316986083986,0.1575000025331974,2.560600733757019
43,0.17250000387430192,2.554036021232605,0.1575000025331974,2.560566580295563
44,0.18500000461935998,2.5494396448135377,0.1575000025331974,2.5605689764022825
45,0.14750000275671482,2.554295599460602,0.1575000025331974,2.5605254888534548
46,0.17500000465661286,2.551734709739685,0.1575000025331974,2.560472786426544
47,0.15250000283122062,2.5540437579154966,0.1575000025331974,2.560450184345245
48,0.20000000298023224,2.548760485649109,0.15500000193715097,2.56039274930954
49,0.17000000309199095,2.55250278711319,0.1575000025331974,2.5603598594665526
50,0.14250000268220903,2.552454340457916,0.15250000339001418,2.5603211879730225
51,0.13000000268220901,2.554651474952698,0.15250000339001418,2.56029531955719
52,0.16000000406056641,2.5531405806541443,0.15500000342726708,2.5602499127388
53,0.13750000279396773,2.552978682518005,0.15500000193715097,2.56023690700531
54,0.12500000279396772,2.5521339058876036,0.15500000193715097,2.560210919380188
55,0.13500000201165677,2.5530869245529173,0.15500000193715097,2.5602057337760926
56,0.16250000279396773,2.5511367559432983,0.15500000193715097,2.5601609706878663
57,0.14500000327825546,2.5518881559371946,0.15500000193715097,2.5601130366325378
58,0.1750000026077032,2.5515043139457703,0.15500000193715097,2.560063695907593
59,0.1487179518892215,2.5488815124218283,0.15500000342726708,2.5600541472434997
60,0.14500000271946192,2.5467512965202332,0.1500000035390258,2.560040545463562
61,0.1375000024214387,2.553239440917969,0.15250000283122062,2.5599749445915223
62,0.17750000432133675,2.549442195892334,0.15500000193715097,2.559966742992401
63,0.13500000331550838,2.5495193719863893,0.15250000283122062,2.559945595264435
64,0.15750000290572644,2.5487152576446532,0.15000000298023225,2.5599183678627013
65,0.13000000193715094,2.5520256876945497,0.15500000193715097,2.559859263896942
66,0.1425000036135316,2.5510226488113403,0.15250000283122062,2.5598281741142275
67,0.1375000026077032,2.5467869639396667,0.1450000025331974,2.559803104400635
68,0.13250000346451998,2.549200987815857,0.14250000230968,2.559792709350586
69,0.13250000346451998,2.5499258995056153,0.14750000275671482,2.55974338054657
70,0.14000000301748514,2.5507394909858703,0.14250000230968,2.559742343425751
71,0.15500000193715097,2.546264171600342,0.14250000230968,2.559696578979492
72,0.16250000335276127,2.5488035678863525,0.14250000230968,2.559690809249878
73,0.15750000309199094,2.5435983896255494,0.14000000208616256,2.5597008228302003
74,0.13250000290572644,2.550415813922882,0.14500000271946192,2.559620213508606
75,0.13000000193715094,2.54856595993042,0.14500000271946192,2.5595999240875242
76,0.1600000036880374,2.547502851486206,0.14250000286847353,2.5595221400260924
77,0.1325000025331974,2.5455285787582396,0.1375000024214387,2.559478449821472
78,0.1375000026077032,2.545661723613739,0.1375000024214387,2.5594384551048277
79,0.12750000208616258,2.5481440901756285,0.1375000024214387,2.559435319900513
80,0.13500000387430192,2.549065661430359,0.14000000301748514,2.5593902349472044
81,0.14750000294297932,2.5489551424980164,0.13250000327825545,2.559326636791229
82,0.13750000316649674,2.545507788658142,0.12750000283122062,2.5593319654464723
83,0.11000000201165676,2.54992516040802,0.1350000027567148,2.5592658877372743
84,0.1350000027567148,2.5447233080863954,0.13000000286847352,2.559217429161072
85,0.1450000025331974,2.548859965801239,0.13750000279396773,2.559173274040222
86,0.1461538485227487,2.545150231092404,0.1375000024214387,2.559119665622711
87,0.09750000163912773,2.5477739930152894,0.1350000025704503,2.559099805355072
88,0.14000000357627868,2.544323515892029,0.1325000027194619,2.5590803623199463
89,0.1450000025331974,2.547326421737671,0.13250000309199095,2.5590800523757933
90,0.14750000182539225,2.5455673217773436,0.12750000283122062,2.5590832948684694
91,0.11500000301748514,2.545071506500244,0.1300000024959445,2.559028661251068
92,0.13000000212341548,2.5460861682891847,0.1300000024959445,2.5590049028396606
93,0.12750000208616258,2.539035665988922,0.12750000227242708,2.558991801738739
94,0.12000000327825547,2.5439335465431214,0.1325000027194619,2.558892822265625
95,0.12250000275671483,2.5452504634857176,0.1325000027194619,2.5588558316230774
96,0.13250000197440387,2.5486265063285827,0.13750000335276127,2.558794116973877
97,0.13750000279396773,2.5405402541160584,0.13250000309199095,2.5588199853897096
98,0.13750000204890966,2.5416547060012817,0.13250000309199095,2.558785104751587
99,0.15000000298023225,2.5396172404289246,0.1325000027194619,2.5587890267372133
